Frame,radarX,radarY,R1X,R1Y,R2X,R2Y,R3X,R3Y,R4X,R4Y,R5X,R5Y,GT1X,GT2X,GT3X,GT4X,GT5X,GT1Y,GT2Y,GT3Y,GT4Y,GT5Y
127,-208.141,1467.49,292.648,3149.05,171.335,4149.33,55.5814,5213.18,-57.1984,6347.31,-277.622,7349.1,1.68156,2.68184,3.74569,4.87982,5.88161,0.3,0.3,0.3,0.3,0.3
128,-209.729,1477.38,292.557,3148.94,171.11,4149.17,55.4157,5213.07,-58.3426,6347.29,-277.898,7348.78,1.67156,2.67179,3.73569,4.86991,5.8714,0.3,0.3,0.3,0.3,0.3
129,-210.915,1487.71,293.046,3148.58,171.097,4149.04,55.4086,5213.06,-58.2984,6347.13,-277.939,7348.52,1.66087,2.66133,3.72535,4.85942,5.86081,0.3,0.3,0.3,0.3,0.3
130,-212.429,1497.07,292.708,3148.68,171.192,4149.29,55.3412,5213.03,-59.6735,6347.53,-277.641,7348.92,1.65161,2.65222,3.71596,4.85046,5.85185,0.3,0.3,0.3,0.3,0.3
131,-214.428,1507.62,292.93,3148.73,171.167,4149.37,55.5063,5213.23,-58.1934,6347.42,-277.306,7349.09,1.64111,2.64175,3.70561,4.8398,5.84147,0.3,0.3,0.3,0.3,0.3
132,-215.605,1517.29,293.096,3148.58,171.14,4149.14,55.3853,5213.12,-56.6753,6346.95,-277.955,7348.69,1.63129,2.63185,3.69583,4.82966,5.8314,0.3,0.3,0.3,0.3,0.3
133,-217.603,1527.21,292.731,3148.64,171.143,4149.16,55.4272,5213.14,-59.0263,6347.52,-277.734,7348.73,1.62143,2.62195,3.68593,4.82031,5.82152,0.3,0.3,0.3,0.3,0.3
134,-218.964,1537.19,292.821,3148.79,171.235,4149.29,55.4997,5213.21,-57.2326,6347.27,-277.638,7348.98,1.6116,2.6121,3.67602,4.81008,5.81179,0.3,0.3,0.3,0.3,0.3
135,-220,1547.48,293.107,3148.53,171.121,4149.17,55.4182,5213.14,-58.7906,6346.92,-277.919,7348.8,1.60105,2.60169,3.66566,4.79944,5.80132,0.3,0.3,0.3,0.3,0.3
136,-221.817,1557.32,292.959,3148.56,171.066,4149.07,55.4049,5213.03,-58.3575,6347.23,-277.806,7348.43,1.59124,2.59175,3.65571,4.78991,5.79111,0.3,0.3,0.3,0.3,0.3
137,-222.844,1567.16,292.779,3148.7,171.265,4149.3,55.556,5213.15,-57.3488,6347.28,-277.671,7348.96,1.58154,2.58214,3.64599,4.78012,5.7818,0.3,0.3,0.3,0.3,0.3
138,-224.572,1577.24,293.069,3148.65,171.247,4149.27,55.5264,5213.15,-58.0831,6347.33,-277.706,7348.96,1.57141,2.57203,3.63591,4.77009,5.77172,0.3,0.3,0.3,0.3,0.3
139,-226.201,1586.81,293.023,3148.54,171.17,4149.11,55.422,5212.97,-58.2342,6347.16,-277.717,7348.54,1.56173,2.5623,3.62616,4.76035,5.76173,0.3,0.3,0.3,0.3,0.3
140,-227.635,1596.57,292.687,3148.58,171.113,4149.18,55.4037,5213.11,-57.506,6347.19,-277.758,7348.71,1.55201,2.55261,3.61654,4.75062,5.75214,0.3,0.3,0.3,0.3,0.3
141,-229.009,1606.11,292.891,3148.79,171.138,4149.29,55.4915,5213.25,-57.209,6347.28,-277.723,7349.01,1.54268,2.54318,3.60714,4.74117,5.7429,0.3,0.3,0.3,0.3,0.3
142,-228.766,1612.85,293.085,3148.55,171.178,4149.15,55.3894,5213.09,-58.1134,6347.24,-277.747,7348.67,1.5357,2.5363,3.60024,4.73439,5.73582,0.3,0.3,0.3,0.3,0.3
143,-229.888,1622.59,292.568,3148.94,171.089,4149.11,55.4095,5213.09,-56.1957,6347.54,-277.901,7348.59,1.52635,2.52652,3.5905,4.72495,5.726,0.3,0.3,0.3,0.3,0.3
144,-232.382,1633.62,292.801,3148.79,171.263,4149.29,55.5174,5213.22,-52.9471,6346.37,-277.422,7348.97,1.51517,2.51567,3.5796,4.71275,5.71535,0.3,0.3,0.3,0.3,0.3
145,-234.88,1645.89,293.049,3148.61,171.248,4149.29,55.4417,5213.15,-58.0179,6347.34,-277.655,7348.95,1.50272,2.5034,3.56726,4.70145,5.70306,0.3,0.3,0.3,0.3,0.3
146,-236.802,1655.98,292.971,3148.54,171.047,4149.12,55.3608,5213.04,-58.4038,6347.26,-277.812,7348.54,1.49256,2.49314,3.55706,4.69128,5.69256,0.3,0.3,0.3,0.3,0.3
147,-237.975,1665.56,292.782,3148.64,171.167,4149.15,55.4278,5213.04,-57.3657,6347.17,-277.843,7348.72,1.48308,2.48359,3.54748,4.68161,5.68316,0.3,0.3,0.3,0.3,0.3
148,-239.611,1675.37,292.976,3148.71,171.211,4149.32,55.403,5213.08,-58.2305,6347.37,-277.62,7348.89,1.47334,2.47395,3.53771,4.672,5.67352,0.3,0.3,0.3,0.3,0.3
149,-241.136,1685.88,293.065,3148.58,171.177,4149.19,55.4184,5213.02,-56.4984,6347.03,-277.649,7348.74,1.4627,2.46331,3.52714,4.66115,5.66286,0.3,0.3,0.3,0.3,0.3
150,-243.141,1696.09,292.71,3149.05,171.221,4149.15,55.5322,5213.14,-57.2038,6347.13,-277.431,7348.84,1.45296,2.45306,3.51705,4.65104,5.65275,0.3,0.3,0.3,0.3,0.3
151,-244.881,1706.13,292.66,3148.69,171.118,4149.28,55.3798,5213.16,-57.4704,6347.32,-277.78,7348.93,1.44256,2.44315,3.50703,4.64119,5.6428,0.3,0.3,0.3,0.3,0.3
152,-245.453,1714.17,292.954,3148.54,171.094,4149.25,55.249,5213.11,-58.4106,6347.33,-277.83,7348.91,1.43437,2.43508,3.49894,4.63316,5.63474,0.3,0.3,0.3,0.3,0.3
153,-247.483,1726.65,293.05,3148.71,171.132,4149.11,55.4409,5213.08,-57.14,6347.1,-277.455,7348.67,1.42206,2.42246,3.48643,4.62045,5.62202,0.3,0.3,0.3,0.3,0.3
154,-248.767,1736.33,292.721,3148.6,171.145,4149.19,55.8188,5213.34,-57.5214,6347.16,-277.824,7348.72,1.41227,2.41286,3.47701,4.61083,5.61239,0.3,0.3,0.3,0.3,0.3
155,-250.387,1746.3,292.99,3148.59,171.172,4149.3,55.7643,5213.43,-58.184,6347.33,-277.778,7348.99,1.40229,2.403,3.46713,4.60103,5.60269,0.3,0.3,0.3,0.3,0.3
156,-252.304,1756.26,293.159,3148.69,171.209,4149.25,55.9741,5213.49,-58.0603,6347.32,-277.354,7348.94,1.39243,2.39299,3.45723,4.59106,5.59268,0.3,0.3,0.3,0.3,0.3
157,-253.852,1766.13,292.714,3148.62,171.146,4149.18,55.8361,5213.39,-57.4583,6347.21,-277.765,7348.66,1.38249,2.38305,3.44726,4.58108,5.58253,0.3,0.3,0.3,0.3,0.3
158,-255.453,1775.72,292.418,3148.9,171.057,4149.2,55.6862,5213.33,-57.5106,6347.23,-277.693,7348.69,1.37318,2.37348,3.43761,4.57151,5.57297,0.3,0.3,0.3,0.3,0.3
159,-256.594,1785.28,293.136,3148.6,171.249,4149.22,55.9599,5213.47,-57.925,6346.36,-277.745,7348.8,1.36332,2.36394,3.42819,4.56108,5.56352,0.3,0.3,0.3,0.3,0.3
160,-257.8,1795.22,292.642,3148.97,171.195,4149.17,55.8661,5213.32,-57.2177,6347.13,-277.777,7348.73,1.35375,2.35395,3.4181,4.55191,5.55351,0.3,0.3,0.3,0.3,0.3
161,-259.518,1804.83,292.701,3148.68,171.121,4149.18,55.4437,5213.14,-57.477,6347.27,-277.78,7348.84,1.34385,2.34435,3.40831,4.54244,5.54401,0.3,0.3,0.3,0.3,0.3
162,-261.057,1814.34,293.09,3148.67,171.192,4149.23,55.5162,5213.22,-58.0447,6347.34,-277.787,7348.91,1.33433,2.33489,3.39888,4.533,5.53457,0.3,0.3,0.3,0.3,0.3
163,-262.901,1824.74,292.948,3148.57,171.067,4149.17,55.3481,5213.15,-58.426,6347.37,-277.791,7348.71,1.32383,2.32443,3.38841,4.52263,5.52397,0.3,0.3,0.3,0.3,0.3
164,-264.509,1834.66,292.681,3148.56,171.125,4149.16,55.4141,5213.08,-57.678,6347.19,-277.733,7348.69,1.3139,2.3145,3.37842,4.51253,5.51403,0.3,0.3,0.3,0.3,0.3
165,-265.494,1844.12,293.013,3148.72,171.203,4149.22,55.4577,5213.11,-58.0577,6347.27,-277.847,7348.91,1.3046,2.3051,3.36899,4.50315,5.50479,0.3,0.3,0.3,0.3,0.3
166,-267.453,1854.19,293.021,3148.57,171.128,4149.18,55.4195,5213.15,-56.6135,6347.07,-277.899,7348.88,1.29438,2.29499,3.35896,4.49288,5.49469,0.3,0.3,0.3,0.3,0.3
167,-268.745,1864.17,292.653,3149.06,171.217,4149.19,55.3958,5213.03,-57.1212,6347.19,-277.726,7348.75,1.28489,2.28502,3.34886,4.48302,5.48458,0.3,0.3,0.3,0.3,0.3
168,-270.016,1870.34,292.741,3148.71,171.171,4149.24,55.1887,5213.68,-57.2455,6347.26,-277.604,7348.75,1.27837,2.2789,3.34334,4.47692,5.47841,0.3,0.3,0.3,0.3,0.3
169,-270.648,1881.09,292.997,3148.46,171.075,4149.18,55.6234,5213.28,-58.5298,6347.28,-277.96,7348.91,1.26737,2.26809,3.33219,4.46619,5.46782,0.3,0.3,0.3,0.3,0.3
170,-272.249,1891.08,293.061,3148.53,171.208,4149.15,55.8632,5213.35,-58.3871,6347.26,-277.93,7348.81,1.25745,2.25807,3.32227,4.45618,5.45773,0.3,0.3,0.3,0.3,0.3
171,-273.541,1901.35,292.797,3148.65,171.209,4149.19,55.9114,5213.35,-57.5258,6347.25,-277.733,7348.81,1.2473,2.24784,3.312,4.4459,5.44746,0.3,0.3,0.3,0.3,0.3
172,-275.139,1910.84,292.959,3148.63,171.135,4149.23,55.0265,5213.6,-58.2035,6347.25,-277.937,7348.87,1.23779,2.23839,3.30276,4.43641,5.43803,0.3,0.3,0.3,0.3,0.3
173,-276.697,1920.48,293.035,3148.63,171.105,4149.21,55.1064,5213.68,-56.6158,6347.14,-277.815,7348.83,1.22815,2.22873,3.2932,4.42666,5.42835,0.3,0.3,0.3,0.3,0.3
174,-278.079,1930.47,292.617,3149.03,171.191,4149.25,55.2082,5213.69,-57.8309,6346.69,-277.607,7348.8,1.21856,2.21878,3.28322,4.41622,5.41833,0.3,0.3,0.3,0.3,0.3
175,-279.246,1940.12,292.469,3148.93,171.119,4149.25,55.0381,5213.54,-57.4628,6347.21,-277.858,7348.94,1.20881,2.20913,3.27342,4.40709,5.40882,0.3,0.3,0.3,0.3,0.3
176,-280.96,1949.74,292.555,3148.94,171.116,4149.17,55.0481,5213.55,-56.5641,6347.04,-277.857,7348.76,1.1992,2.19943,3.26381,4.3973,5.39902,0.3,0.3,0.3,0.3,0.3
177,-282.276,1959.72,293.101,3148.69,171.233,4149.15,55.1518,5213.59,-57.8292,6347.19,-277.495,7348.84,1.18897,2.18943,3.25387,4.38747,5.38912,0.3,0.3,0.3,0.3,0.3
178,-284.028,1969.93,292.679,3148.71,171.117,4149.22,55.7672,5213.42,-57.4247,6347.24,-277.842,7348.92,1.17878,2.17929,3.24349,4.37731,5.37899,0.3,0.3,0.3,0.3,0.3
179,-285.512,1979.62,292.996,3148.61,171.108,4149.2,55.795,5213.43,-56.8724,6347.21,-277.547,7348.87,1.16899,2.16958,3.23381,4.36759,5.36925,0.3,0.3,0.3,0.3,0.3
180,-286.923,1989.42,293.12,3148.61,171.204,4149.19,55.8929,5213.39,-58.0935,6347.31,-277.648,7348.68,1.15919,2.15977,3.22397,4.35789,5.35926,0.3,0.3,0.3,0.3,0.3
181,-288.471,1999.69,292.714,3148.62,171.162,4149.26,55.8144,5213.48,-58.0116,6347.37,-277.823,7348.92,1.14893,2.14957,3.21379,4.34768,5.34923,0.3,0.3,0.3,0.3,0.3
182,-289.923,2009.4,292.939,3148.7,171.163,4149.16,55.805,5213.37,-57.2279,6347.14,-277.891,7348.92,1.1393,2.13976,3.20397,4.33774,5.33952,0.3,0.3,0.3,0.3,0.3
183,-291.373,2018.9,293.1,3148.61,171.152,4149.18,55.8859,5213.38,-57.8511,6346.31,-277.893,7348.82,1.12971,2.13028,3.19448,4.32741,5.32992,0.3,0.3,0.3,0.3,0.3
184,-293.156,2029.53,292.928,3148.64,171.134,4149.22,55.8269,5213.46,-58.1342,6347.44,-277.686,7348.85,1.11911,2.11969,3.18393,4.31791,5.31932,0.3,0.3,0.3,0.3,0.3
185,-294.888,2039.89,292.689,3148.68,171.16,4149.25,55.8549,5213.43,-57.2948,6347.26,-277.652,7348.9,1.10879,2.10936,3.17354,4.30737,5.30901,0.3,0.3,0.3,0.3,0.3
186,-296.607,2049.34,293.022,3148.65,171.074,4149.14,55.8072,5213.41,-58.2218,6347.26,-277.558,7348.88,1.09931,2.0998,3.16407,4.29792,5.29954,0.3,0.3,0.3,0.3,0.3
187,-298.447,2059.25,293.042,3148.61,170.187,4148.04,55.8797,5213.39,-58.1945,6347.27,-277.772,7348.68,1.08936,2.08879,3.15414,4.28802,5.28943,0.3,0.3,0.3,0.3,0.3
188,-299.882,2069.47,292.736,3148.52,170.205,4148.07,55.8863,5213.35,-57.4221,6347.22,-277.914,7348.89,1.07905,2.0786,3.14388,4.27775,5.27942,0.3,0.3,0.3,0.3,0.3
189,-301.737,2079.27,293.012,3148.65,170.134,4148.06,55.7849,5213.33,-58.176,6347.27,-277.496,7348.79,1.06938,2.06879,3.13406,4.268,5.26952,0.3,0.3,0.3,0.3,0.3
190,-303.299,2088.98,293.045,3148.56,170.132,4148.06,55.7105,5213.36,-58.2274,6347.25,-277.747,7348.69,1.05958,2.05908,3.12438,4.25827,5.25971,0.3,0.3,0.3,0.3,0.3
191,-304.95,2099.12,292.566,3149.07,170.184,4148.18,55.94,5213.54,-57.2608,6347.37,-277.423,7348.96,1.04995,2.04906,3.11442,4.24825,5.24984,0.3,0.3,0.3,0.3,0.3
192,-306.368,2109.35,292.796,3148.81,170.223,4148.15,55.9468,5213.48,-57.1499,6347.25,-277.668,7348.86,1.03946,2.0388,3.10413,4.2379,5.23951,0.3,0.3,0.3,0.3,0.3
193,-311.083,2119.26,292.986,3148.5,170.126,4148.07,55.6728,5213.28,-56.7034,6346.94,-277.993,7348.83,1.02924,2.02881,3.09402,4.22768,5.22957,0.3,0.3,0.3,0.3,0.3
194,-311.436,2128.94,293.022,3148.6,170.116,4148.04,55.7804,5213.43,-58.3622,6347.3,-277.859,7348.79,1.01966,2.0191,3.08449,4.21836,5.21985,0.3,0.3,0.3,0.3,0.3
195,-313.034,2139.1,292.844,3148.7,170.286,4148.12,56.0557,5213.48,-57.364,6347.3,-277.57,7348.88,1.0096,2.00902,3.07438,4.2082,5.20978,0.3,0.3,0.3,0.3,0.3
196,-315.139,2148.65,292.874,3148.58,170.052,4148.09,55.6281,5213.26,-58.435,6347.34,-277.895,7348.94,0.99993,1.99944,3.06461,4.19869,5.20029,0.3,0.3,0.3,0.3,0.3
197,-316.451,2158.28,292.533,3148.94,170.062,4148.03,55.3331,5213.08,-58.3418,6347.24,-278.008,7348.7,0.99066,1.98975,3.0548,4.18896,5.19042,0.3,0.3,0.3,0.3,0.3
198,-317.812,2168.53,292.872,3148.69,170.312,4148.12,55.6576,5213.19,-58.5687,6347.48,-277.431,7349.02,0.98016,1.97959,3.04466,4.17895,5.18049,0.3,0.3,0.3,0.3,0.3
199,-319.958,2178.71,292.479,3148.98,170.128,4148.2,55.3882,5213.16,-57.3129,6347.26,-277.755,7348.92,0.97027,1.96949,3.03445,4.16855,5.17021,0.3,0.3,0.3,0.3,0.3
200,-321.017,2188.37,293.057,3148.55,170.125,4148.01,55.4064,5213.02,-59.626,6347.4,-278.019,7348.77,0.96018,1.95964,3.02465,4.15903,5.1604,0.3,0.3,0.3,0.3,0.3
201,-322.705,2198.23,292.925,3148.77,170.155,4148.07,55.5044,5213.19,-59.2539,6347.29,-277.72,7348.78,0.95054,1.94984,3.01496,4.14906,5.15055,0.3,0.3,0.3,0.3,0.3
202,-324.365,2208.29,292.636,3148.7,170.092,4148.17,55.294,5213.11,-57.5256,6347.44,-277.636,7349.03,0.94041,1.93988,3.00482,4.13915,5.14074,0.3,0.3,0.3,0.3,0.3
203,-326.203,2218.21,293.055,3148.55,170.117,4148.06,55.3213,5213.08,-58.1782,6347.2,-277.891,7348.89,0.93034,1.92985,2.99487,4.12899,5.13068,0.3,0.3,0.3,0.3,0.3
204,-328.051,2228.09,293.081,3148.61,170.103,4147.96,55.4352,5213.12,-60.4061,6347.28,-277.802,7348.59,0.92052,1.91987,2.98503,4.11919,5.1205,0.3,0.3,0.3,0.3,0.3
205,-329.637,2237.97,292.816,3148.69,170.276,4148.13,55.5004,5213.08,-57.1994,6347.28,-277.692,7348.85,0.91072,1.91016,2.97511,4.10931,5.11088,0.3,0.3,0.3,0.3,0.3
206,-331.104,2248.32,292.875,3148.75,170.171,4148.16,55.5245,5213.16,-58.9154,6347.59,-277.812,7348.99,0.90043,1.89984,2.96484,4.09927,5.10067,0.3,0.3,0.3,0.3,0.3
207,-332.158,2258.5,292.978,3148.52,170.013,4148.05,55.2982,5213.08,-58.5494,6347.27,-277.839,7348.58,0.89002,1.88955,2.95458,4.08877,5.09008,0.3,0.3,0.3,0.3,0.3
208,-333.423,2268.43,293.078,3148.6,170.166,4148.08,55.3815,5213,-52.5326,6329.95,-277.879,7348.74,0.88017,1.87965,2.94457,4.06152,5.08031,0.3,0.3,0.3,0.3,0.3
209,-334.976,2278.75,292.74,3148.81,170.193,4148.21,55.4991,5213.16,-54.9022,6330.49,-277.509,7349.25,0.87006,1.86946,2.93441,4.05174,5.0705,0.3,0.3,0.3,0.3,0.3
210,-336.994,2288.56,293.102,3148.62,170.18,4148.08,55.512,5213.18,-55.9145,6329.3,-277.694,7348.85,0.86006,1.85952,2.92462,4.04074,5.06029,0.3,0.3,0.3,0.3,0.3
211,-338.975,2298.03,293.017,3148.49,170.073,4147.95,55.3173,5212.95,-58.3819,6347.13,-278.053,7348.67,0.850459999999999,1.84992,2.91492,4.0491,5.05064,0.3,0.3,0.3,0.3,0.3
212,-340.653,2308.34,292.693,3148.62,170.111,4148.15,55.5015,5213.23,-57.468,6347.41,-277.526,7349.04,0.84028,1.83981,2.90489,4.03907,5.0407,0.3,0.3,0.3,0.3,0.3
213,-341.972,2318.66,292.935,3148.79,170.238,4148.21,55.4059,5213.08,-58.7772,6347.71,-277.679,7349.02,0.83013,1.82955,2.89442,4.02905,5.03036,0.3,0.3,0.3,0.3,0.3
214,-343.206,2328.45,292.915,3148.48,169.99,4148.03,55.6082,5213.29,-56.725,6347.02,-277.971,7348.75,0.82003,1.81958,2.88484,4.01857,5.0203,0.3,0.3,0.3,0.3,0.3
215,-344.07,2338.28,292.964,3148.78,170.21,4148.05,55.9291,5213.44,-57.0974,6347.13,-277.819,7348.66,0.8105,1.80977,2.87516,4.00885,5.01038,0.3,0.3,0.3,0.3,0.3
216,-345.728,2348.14,292.734,3149.1,170.382,4148.22,56.1014,5213.53,-57.0171,6347.28,-277.585,7348.95,0.80096,1.80008,2.86539,3.99914,5.00081,0.3,0.3,0.3,0.3,0.3
217,-347.757,2357.55,292.892,3148.48,169.99,4148.06,55.57,5213.25,-58.6412,6347.32,-277.834,7348.78,0.79093,1.79051,2.8557,3.98977,4.99123,0.3,0.3,0.3,0.3,0.3
218,-349.35,2367.05,293.038,3148.67,170.113,4148.02,55.7587,5213.32,-58.166,6347.16,-277.998,7348.63,0.78162,1.78097,2.84627,3.98011,4.98158,0.3,0.3,0.3,0.3,0.3
219,-350.297,2376.55,292.786,3148.72,170.247,4148.2,56.006,5213.59,-57.5112,6347.38,-277.687,7349,0.77217,1.77165,2.83704,3.97083,4.97245,0.3,0.3,0.3,0.3,0.3
220,-351.441,2386.3,292.802,3148.67,170.13,4148.2,55.2951,5213.13,-57.5776,6347.41,-277.673,7349.06,0.76237,1.7619,2.82683,3.96111,4.96276,0.3,0.3,0.3,0.3,0.3
221,-352.361,2396.36,293.076,3148.54,170.129,4148,55.4312,5213.01,-57.5771,6347.17,-278.038,7348.77,0.75218,1.75164,2.81665,3.95081,4.95241,0.3,0.3,0.3,0.3,0.3
222,-353.508,2406.31,292.823,3148.77,170.152,4148.04,55.5079,5213.26,-56.4754,6347.13,-277.806,7348.64,0.74246,1.74173,2.80695,3.94082,4.94233,0.3,0.3,0.3,0.3,0.3
223,-355.474,2415.9,292.5,3148.99,170.189,4148.19,55.3668,5213.16,-56.5053,6347.35,-277.564,7349.14,0.73309,1.73229,2.79726,3.93145,4.93324,0.3,0.3,0.3,0.3,0.3
224,-357.411,2426.01,292.502,3148.92,171.641,4149.92,55.4287,5213.1,-55.7538,6346.99,-277.991,7348.93,0.72291,1.72391,2.78709,3.92098,4.92292,0.3,0.3,0.3,0.3,0.3
225,-358.841,2435.95,293.065,3148.58,171.094,4149.08,55.4708,5213.16,-57.3434,6347.15,-277.919,7348.53,0.71263,1.71313,2.77721,3.9112,4.91258,0.3,0.3,0.3,0.3,0.3
226,-360.231,2445.7,292.75,3148.64,171.292,4149.27,55.4766,5213.11,-56.8326,6347.37,-277.679,7348.95,0.70294,1.70357,2.76741,3.90167,4.90325,0.3,0.3,0.3,0.3,0.3
227,-361.056,2456.57,292.989,3148.74,171.21,4149.35,55.4895,5213.28,-57.1795,6347.37,-277.83,7349.19,0.69217,1.69278,2.75671,3.8908,4.89262,0.3,0.3,0.3,0.3,0.3
228,-362.058,2467.33,293.078,3148.58,171.127,4149.11,55.4451,5213.12,-55.5868,6346.88,-278.06,7348.75,0.68125,1.68178,2.74579,3.87955,4.88142,0.3,0.3,0.3,0.3,0.3
229,-363.243,2477.66,292.659,3148.53,171.092,4149.11,55.298,5213.01,-57.4516,6347.17,-277.973,7348.78,0.67087,1.67145,2.73535,3.86951,4.87112,0.3,0.3,0.3,0.3,0.3
230,-364.791,2488.03,292.822,3148.83,171.177,4149.35,55.4996,5213.21,-57.1825,6347.4,-277.757,7349.14,0.6608,1.66132,2.72518,3.85937,4.86111,0.3,0.3,0.3,0.3,0.3
231,-366.281,2498.61,293.103,3148.61,171.231,4149.23,55.4916,5213.08,-56.4245,6346.95,-277.981,7348.92,0.65,1.65062,2.71447,3.84834,4.85031,0.3,0.3,0.3,0.3,0.3
232,-367.549,2508.89,292.755,3148.66,170.02,4147.95,55.2901,5213.04,-57.6498,6347.1,-278.041,7348.61,0.63977,1.63906,2.70415,3.83821,4.83972,0.3,0.3,0.3,0.3,0.3
233,-368.124,2518.97,292.776,3148.68,170.214,4148.14,55.5316,5213.25,-57.59,6347.31,-277.725,7348.93,0.62971,1.62917,2.69428,3.82834,4.82996,0.3,0.3,0.3,0.3,0.3
234,-368.289,2528.67,293.023,3148.66,170.209,4148.18,55.4988,5213.25,-58.0444,6347.39,-277.784,7349.14,0.61999,1.61951,2.68458,3.81872,4.82047,0.3,0.3,0.3,0.3,0.3
235,-368.623,2537.89,292.921,3148.48,169.966,4148,55.2351,5213.02,-58.6791,6347.26,-278.032,7348.73,0.61059,1.61011,2.67513,3.80937,4.81084,0.3,0.3,0.3,0.3,0.3
236,-368.729,2547.46,292.84,3148.65,170.262,4148.08,55.5638,5213.12,-57.2464,6347.17,-277.842,7348.8,0.60119,1.60062,2.66566,3.79971,4.80134,0.3,0.3,0.3,0.3,0.3
237,-369.204,2556.94,292.933,3148.83,170.214,4148.2,55.5318,5213.23,-81.8203,6350.08,-277.756,7349.21,0.59189,1.59126,2.65629,3.79314,4.79227,0.3,0.3,0.3,0.3,0.3
238,-369.395,2566.42,292.959,3148.54,170.07,4148.06,55.2549,5213.02,-58.4165,6347.28,-277.921,7348.94,0.58212,1.58164,2.6466,3.78086,4.78252,0.3,0.3,0.3,0.3,0.3
239,-369.112,2576.32,292.708,3149.03,170.192,4148,55.4553,5213.05,-57.4139,6346.45,-277.475,7348.78,0.57271,1.57168,2.63673,3.77013,4.77246,0.3,0.3,0.3,0.3,0.3
240,-369.149,2586.17,292.682,3148.64,170.096,4148.14,55.4003,5213.16,-57.7031,6347.41,-277.738,7348.9,0.56247,1.56197,2.62699,3.76124,4.76273,0.3,0.3,0.3,0.3,0.3
241,-368.866,2596.18,292.968,3148.6,170.154,4148.14,55.2783,5213.06,-58.3841,6347.34,-277.864,7349.04,0.55242,1.55196,2.61688,3.75116,4.75286,0.3,0.3,0.3,0.3,0.3
242,-369.189,2606.33,293.047,3148.59,170.108,4148.01,55.422,5213.14,-58.2104,6347.13,-277.844,7348.47,0.54226,1.54168,2.60681,3.7408,4.74214,0.3,0.3,0.3,0.3,0.3
243,-370.445,2616.93,292.723,3148.64,170.117,4148.04,55.4329,5213.17,-58.7001,6346.69,-277.713,7348.62,0.53171,1.53111,2.59624,3.72976,4.73169,0.3,0.3,0.3,0.3,0.3
244,-371.659,2627.25,292.971,3148.78,170.218,4148.19,55.4432,5213.1,-58.0698,6347.39,-277.749,7349.21,0.52153,1.52094,2.58585,3.72014,4.72196,0.3,0.3,0.3,0.3,0.3
245,-372.972,2637.18,292.534,3149.06,170.076,4148.11,55.4944,5213.22,-56.3457,6347.16,-277.665,7348.83,0.51188,1.51093,2.57604,3.70998,4.71165,0.3,0.3,0.3,0.3,0.3
246,-374.252,2647.1,292.584,3148.98,170.095,4148,55.373,5213.08,-57.43,6347.09,-277.922,7348.7,0.50188,1.5009,2.56598,3.69999,4.7016,0.3,0.3,0.3,0.3,0.3
247,-375.728,2657.18,292.508,3148.99,170.158,4148.11,55.3781,5213.07,-57.4115,6347.24,-277.807,7349,0.49181,1.49093,2.55589,3.69006,4.69182,0.3,0.3,0.3,0.3,0.3
248,-377.071,2666.84,293.084,3148.69,170.209,4148.17,55.5011,5213.17,-58.1119,6347.42,-277.649,7348.96,0.48185,1.48133,2.54633,3.68058,4.68212,0.3,0.3,0.3,0.3,0.3
249,-378.547,2676.79,293.127,3148.64,170.208,4148,55.4217,5212.98,-58.0624,6347.17,-277.817,7348.63,0.47185,1.47121,2.53619,3.67038,4.67184,0.3,0.3,0.3,0.3,0.3
250,-380.019,2687.26,292.639,3148.62,170.033,4148.04,55.3257,5213.08,-57.8308,6347.24,-278.022,7348.83,0.46136,1.46078,2.52582,3.65998,4.66157,0.3,0.3,0.3,0.3,0.3
251,-380.944,2697.9,293.031,3148.76,170.211,4148.17,55.554,5213.25,-58.0265,6347.4,-277.669,7348.95,0.45086,1.45027,2.51535,3.6495,4.65105,0.3,0.3,0.3,0.3,0.3
252,-381.98,2708.02,293.091,3148.63,170.199,4148.12,55.4266,5213.16,-56.25,6347.06,-277.881,7348.99,0.44061,1.4401,2.50514,3.63904,4.64097,0.3,0.3,0.3,0.3,0.3
253,-383.138,2718.12,292.591,3148.54,169.999,4148.04,55.2117,5212.94,-57.6336,6347.13,-277.987,7348.68,0.43042,1.42992,2.49482,3.62901,4.63056,0.3,0.3,0.3,0.3,0.3
254,-384.346,2728.75,292.645,3149.05,170.231,4148.1,55.5248,5213.15,-57.1954,6347.14,-277.7,7348.73,0.4203,1.41935,2.4844,3.61839,4.61998,0.3,0.3,0.3,0.3,0.3
255,-385.427,2738.72,293.102,3148.76,170.193,4148.18,55.5116,5213.24,-56.1286,6347.18,-277.423,7349.08,0.41004,1.40946,2.47452,3.60846,4.61036,0.3,0.3,0.3,0.3,0.3
256,-386.405,2748.4,292.981,3148.7,170.069,4148.09,55.3305,5213.07,-58.3758,6347.35,-277.888,7348.86,0.4003,1.39969,2.46467,3.59895,4.60046,0.3,0.3,0.3,0.3,0.3
257,-386.99,2758.85,292.828,3148.71,170.218,4148.07,55.5184,5213.1,-57.2895,6347.15,-277.864,7348.74,0.38986,1.38922,2.45425,3.5883,4.58989,0.3,0.3,0.3,0.3,0.3
